client_id,visitor_id,visit_id,start_time,confirm_time,total_time_spent,Variation_x,clnt_tenure_yr,clnt_age,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation_y,gender_dichotomic
4373559,144413529_88443113833,594806091_9185371996_513796,2017-04-05 12:30:49,2017-04-05 12:32:38,109.0,Test,14.0,41.5,2.0,27736.46,0.0,3.0,Test,1
4373565,347979916_85239393711,607043061_86103392062_470812,2017-04-09 12:33:16,2017-04-09 12:44:21,665.0,Test,18.0,57.5,2.0,92713.66,1.0,4.0,Test,1
4376143,854107503_97948755561,688590977_90846614066_887459,2017-05-08 17:44:09,2017-05-08 17:49:45,336.0,Test,29.0,65.0,3.0,293288.19,6.0,9.0,Test,0
4378428,329288133_96380957258,586138340_57848258263_113796,2017-03-29 23:03:38,2017-03-29 23:06:32,174.0,Control,14.0,53.5,2.0,777035.2100000001,3.0,6.0,Control,0
4378886,967577261_37374134267,328805542_59164676865_536059,2017-04-12 14:48:14,2017-04-12 15:12:38,1464.0,Control,9.0,67.5,2.0,204390.34000000003,3.0,6.0,Control,1
4382058,470081067_9554657507,553852543_77006228471_397254,2017-04-05 14:29:51,2017-04-05 14:35:27,336.0,Test,18.0,51.5,2.0,40966.759999999995,0.0,3.0,Test,1
4382494,967928644_56518304610,602682254_97455137038_678702,2017-04-13 14:34:40,2017-04-13 14:50:54,974.0,Test,9.0,49.5,2.0,60407.22,3.0,6.0,Test,0
4382517,150506522_28085850558,315689623_98926628865_543917,2017-05-13 10:24:02,2017-05-13 10:27:31,209.0,Control,5.0,50.0,2.0,91111.91,1.0,5.0,Control,0
4384098,131513841_81554055818,962331620_39361323254_787013,2017-03-29 16:32:50,2017-03-29 16:30:13,-157.0,Control,14.0,38.5,2.0,153813.59,1.0,4.0,Control,1
4384921,661796965_91780636116,55772665_55872696845_454804,2017-04-13 12:13:46,2017-04-13 12:32:54,1148.0,Test,11.0,53.5,2.0,151833.77000000002,1.0,4.0,Test,1
4384973,8016586_35180291125,850029319_40562905250_315424,2017-04-05 15:04:35,2017-04-05 15:06:55,140.0,Test,17.0,47.5,2.0,37604.06,6.0,9.0,Test,1
4385232,650935433_81693942413,978913549_48568362453_624519,2017-05-04 14:45:14,2017-05-04 14:48:55,221.0,Control,8.0,37.0,2.0,62260.689999999995,2.0,6.0,Control,1
4385567,287358226_99856608584,177375396_1141262886_914920,2017-05-14 21:55:24,2017-05-14 22:03:19,475.0,Control,6.0,56.0,2.0,281704.5,2.0,5.0,Control,0
4388076,777885221_68590847149,781785945_8840963584_589987,2017-05-20 22:58:07,2017-05-20 23:20:26,1339.0,Test,10.0,52.0,2.0,30359.449999999997,1.0,4.0,Test,1
4388078,532593791_79302181070,547860274_80978485413_613429,2017-04-05 12:33:35,2017-04-05 12:34:54,79.0,Test,21.0,46.5,3.0,77712.44,2.0,5.0,Test,0
4388792,565537508_47845413567,708636688_26600659966_248740,2017-03-22 13:31:06,2017-03-22 13:45:23,857.0,Test,12.0,63.5,2.0,258086.51,6.0,9.0,Test,1
4390568,574766775_59665336841,658868843_759977243_423250,2017-04-09 13:14:13,2017-04-09 13:29:22,909.0,Control,18.0,73.5,2.0,61329.68,3.0,6.0,Control,1
4393716,376005162_28409551966,550366185_8958638554_593996,2017-04-19 19:24:04,2017-04-19 19:21:43,-141.0,Control,12.0,48.5,2.0,30923.68,3.0,7.0,Control,1
4393977,979883914_36105266957,749042333_90179211249_551501,2017-06-16 10:43:00,2017-06-16 10:56:04,784.0,Control,23.0,52.0,2.0,146143.05,6.0,9.0,Control,0
4394565,871620903_11854050179,413962556_96259135544_448870,2017-03-22 19:33:52,2017-03-22 19:38:19,267.0,Control,5.0,25.5,2.0,52328.78999999999,6.0,9.0,Control,0
4398956,488575655_59251902017,2998689_49669527656_901128,2017-04-14 14:45:58,2017-04-14 14:49:55,237.0,Test,11.0,35.5,2.0,242063.7,6.0,9.0,Test,0
4399065,608112849_66829467611,941372678_56445125034_665522,2017-03-30 17:33:37,2017-03-30 17:41:38,481.0,Test,16.0,54.5,2.0,28378.48,6.0,9.0,Test,0
4399072,612092139_59028320945,391041750_43321045396_280715,2017-04-21 17:56:34,2017-04-21 18:01:47,313.0,Test,27.0,57.5,3.0,117836.94,3.0,6.0,Test,1
4400106,875589078_35640051671,866454880_17116618550_499018,2017-04-02 10:56:29,2017-04-02 10:59:59,210.0,Test,17.0,65.5,2.0,83082.98999999999,6.0,9.0,Test,1
4401157,466558544_84696689475,91556197_14878830772_836985,2017-04-12 11:37:52,2017-04-12 11:47:37,585.0,Test,13.0,38.5,2.0,78264.79999999999,1.0,4.0,Test,1
4401713,274393090_73875858016,328925929_53260787821_509273,2017-04-02 11:51:29,2017-04-02 11:56:30,301.0,Test,21.0,37.5,4.0,105695.32,6.0,9.0,Test,1
4402012,71615033_39532484233,328795010_56642401980_240771,2017-03-25 13:55:59,2017-03-25 13:57:48,109.0,Test,4.0,35.5,3.0,46911.39,2.0,5.0,Test,0
4402736,369544432_19965987829,514072371_32039104723_776058,2017-04-12 12:27:18,2017-04-12 12:32:33,315.0,Test,7.0,31.5,2.0,36923.149999999994,6.0,9.0,Test,0
4404939,125505839_75856755266,804829764_80105963038_217634,2017-04-13 14:25:02,2017-04-13 14:20:49,-253.0,Control,14.0,55.5,2.0,112731.22,0.0,3.0,Control,0
4405518,838241438_59405204939,569519465_69950262304_942550,2017-05-05 11:49:36,2017-05-05 11:26:36,-1380.0,Control,19.0,52.0,3.0,447534.1,6.0,9.0,Control,0
4406929,205094297_36245271655,307340039_1311453569_101694,2017-04-11 11:26:40,2017-04-11 11:29:55,195.0,Test,18.0,40.5,2.0,38620.82,6.0,9.0,Test,0
4408287,116385836_32983767698,348055288_50474846063_31220,2017-04-21 16:25:02,2017-04-21 16:53:27,1705.0,Test,18.0,54.5,2.0,66046.01999999999,5.0,8.0,Test,0
4408578,607494395_56076140996,408791912_98218878619_397189,2017-04-05 19:19:23,2017-04-05 19:23:57,274.0,Test,8.0,62.5,2.0,71968.08,2.0,5.0,Test,0
4409692,569120361_93635827958,634251086_98490152377_514175,2017-06-11 00:48:33,2017-06-11 00:49:57,84.0,Test,15.0,33.0,2.0,105657.89,0.0,3.0,Test,0
4411400,647713893_93660191975,732021551_86515942358_604969,2017-04-24 17:31:59,2017-04-24 17:42:10,611.0,Test,6.0,22.5,2.0,44218.75,1.0,4.0,Test,1
4411554,227263602_49883009984,885538628_62553896119_407712,2017-05-30 22:59:26,2017-05-30 23:07:59,513.0,Control,15.0,78.0,2.0,88657.11,4.0,7.0,Control,1
4411900,516643545_44089954761,620694725_35617927344_792352,2017-04-01 11:00:23,2017-04-01 11:07:03,400.0,Test,15.0,56.5,3.0,175843.86,4.0,7.0,Test,0
4414216,437793781_71540464907,222599231_97502466325_193264,2017-03-15 20:00:08,2017-03-15 20:06:39,391.0,Control,13.0,26.5,2.0,76609.53,3.0,6.0,Control,0
4416226,155055665_78581777702,175695329_63350883005_788101,2017-04-24 15:52:04,2017-04-24 15:21:45,-1819.0,Control,6.0,38.5,2.0,33211.71,0.0,3.0,Control,0
4417332,596963214_66261978540,886713926_86054554528_449796,2017-04-02 16:54:04,2017-04-02 16:58:48,284.0,Test,18.0,67.5,2.0,1028238.8,6.0,9.0,Test,0
4418518,706130728_9450083712,186153145_72771222979_813973,2017-04-05 19:46:50,2017-04-05 20:06:04,1154.0,Control,16.0,51.5,2.0,40178.05,2.0,5.0,Control,1
4421378,948580831_98719181138,622830955_91558448812_555137,2017-03-29 10:33:14,2017-03-29 10:35:58,164.0,Control,13.0,57.5,3.0,340679.32,6.0,9.0,Control,0
4423162,209986920_11710279751,145401232_75498613339_340464,2017-04-07 13:45:43,2017-04-07 13:48:29,166.0,Control,14.0,37.5,2.0,39866.81,6.0,9.0,Control,0
4423720,377853631_80352801886,497688253_20906711189_697505,2017-04-05 13:07:11,2017-04-05 13:08:15,64.0,Test,6.0,32.5,2.0,29726.659999999996,1.0,4.0,Test,0
4428832,829020380_74984011298,223461419_32120900322_12527,2017-03-29 11:58:13,2017-03-29 12:02:15,242.0,Test,9.0,32.5,2.0,133080.76,6.0,9.0,Test,0
4430996,178374624_37751215906,673419276_92228673226_228784,2017-04-28 14:21:48,2017-04-28 14:29:31,463.0,Test,4.0,40.5,2.0,30108.67,3.0,6.0,Test,0
4431741,862542106_63663158612,38918524_209604946_431973,2017-04-18 11:49:47,2017-04-18 11:53:02,195.0,Test,9.0,30.5,3.0,38763.33,6.0,9.0,Test,0
4432848,596983238_20729913852,518091107_72016508059_131330,2017-05-08 15:19:09,2017-05-08 15:21:45,156.0,Test,6.0,39.0,4.0,570422.31,2.0,5.0,Test,0
4434024,450139358_87851055097,869283247_90933024602_667813,2017-04-05 17:49:21,2017-04-05 17:51:53,152.0,Test,18.0,55.5,2.0,102425.19,4.0,7.0,Test,0
4436159,684452285_23412238415,529752029_36889679952_99185,2017-04-19 23:05:20,2017-04-19 23:10:00,280.0,Test,12.0,62.5,2.0,33578.799999999996,0.0,3.0,Test,0
4438314,628543100_69123501125,782555375_33658195651_544183,2017-04-05 12:56:19,2017-04-05 13:02:20,361.0,Control,4.0,23.5,2.0,49853.649999999994,4.0,7.0,Control,0
4440552,949189043_65435097098,157160056_63369308165_155602,2017-04-09 11:39:33,2017-04-09 11:46:47,434.0,Test,6.0,77.5,2.0,151374.32,2.0,5.0,Test,0
4444191,84934217_86358022601,583509715_27436152429_13481,2017-05-11 09:10:41,2017-05-11 09:14:30,229.0,Test,9.0,30.0,2.0,31689.22,4.0,7.0,Test,1
4444202,685948167_8808484247,417555467_10706187985_189574,2017-04-04 19:56:48,2017-04-04 20:01:30,282.0,Test,14.0,49.5,2.0,49418.38,4.0,7.0,Test,0
4444409,58851311_22157720955,750275693_23157431624_40996,2017-05-14 22:02:11,2017-05-14 22:11:01,530.0,Control,29.0,72.0,4.0,3026661.21,6.0,9.0,Control,0
4445887,546524506_11952879586,651678458_10766295267_917790,2017-04-30 23:54:05,2017-05-01 00:02:01,476.0,Control,4.0,53.0,3.0,32001.11,2.0,5.0,Control,0
4447213,759280426_68032124011,535511457_60830975990_364014,2017-04-14 13:28:33,2017-04-14 13:29:24,51.0,Test,8.0,63.5,2.0,39941.55,2.0,5.0,Test,0
4449433,370773030_24566013031,52432443_34970537252_181686,2017-04-27 14:45:31,2017-04-27 15:04:07,1116.0,Control,14.0,63.5,2.0,98159.25,0.0,3.0,Control,0
4449592,288348262_61331672027,102975007_58653569101_864796,2017-04-12 16:53:19,2017-04-12 17:08:44,925.0,Test,13.0,52.5,2.0,32927.909999999996,0.0,3.0,Test,1
4450022,181003798_39558404226,834260868_15152356419_162208,2017-05-17 22:27:06,2017-05-17 22:32:56,350.0,Control,6.0,28.0,2.0,34041.71,5.0,8.0,Control,0
4450104,117174954_49783600224,625146212_66411010167_341088,2017-04-21 09:34:42,2017-04-21 09:41:44,422.0,Control,11.0,66.5,2.0,29824.92,6.0,9.0,Control,0
4450530,417565263_43715065943,608727566_94506260008_371935,2017-04-04 08:26:38,2017-04-04 08:33:27,409.0,Test,18.0,50.5,2.0,65386.06,1.0,4.0,Test,1
4450581,857062907_10997214991,599144578_1059843681_696654,2017-04-05 19:16:26,2017-04-05 19:20:14,228.0,Test,4.0,39.5,2.0,41129.59,6.0,9.0,Test,0
4451593,879206516_95219523820,507738963_51779184355_488600,2017-04-06 11:55:42,2017-04-06 11:53:55,-107.0,Test,20.0,51.5,3.0,93336.28,1.0,4.0,Test,0
4452247,30437372_33417137636,125934449_31832839755_295972,2017-04-12 11:28:54,2017-04-12 11:39:09,615.0,Test,9.0,41.5,2.0,76329.13,1.0,4.0,Test,1
4455369,737209315_68029607834,847411112_23775772044_43343,2017-05-16 15:56:18,2017-05-16 15:58:10,112.0,Test,4.0,23.0,2.0,40118.11,3.0,6.0,Test,0
4456564,648296351_29785889504,643769383_37608072455_794607,2017-03-29 11:09:17,2017-03-29 11:10:37,80.0,Test,5.0,27.5,2.0,33056.69,1.0,4.0,Test,0
4456845,822686712_33428374838,266862546_23916327814_330655,2017-06-11 13:38:04,2017-06-11 13:45:40,456.0,Control,5.0,26.0,2.0,32234.589999999997,6.0,9.0,Control,0
4457141,398284125_4113197251,660943655_67200553091_380378,2017-05-09 12:56:59,2017-05-09 13:07:52,653.0,Test,7.0,72.0,2.0,839509.7100000001,6.0,9.0,Test,0
4460301,916226688_91431476094,150107827_15572108131_993527,2017-05-05 19:44:41,2017-05-05 19:46:42,121.0,Test,18.0,33.0,4.0,939293.56,6.0,9.0,Test,0
4462432,938632658_41720844055,116372933_83780966369_748990,2017-03-29 11:57:00,2017-03-29 12:01:32,272.0,Test,16.0,63.5,2.0,40562.33,4.0,7.0,Test,1
4462647,863988473_10068217227,955665229_6300320730_992949,2017-06-01 18:39:08,2017-06-01 18:48:40,572.0,Test,19.0,69.0,2.0,608294.9700000001,6.0,9.0,Test,0
4471192,630776713_97833368735,57340272_74696671994_595408,2017-03-29 14:20:52,2017-03-29 14:27:27,395.0,Control,13.0,66.5,2.0,52441.36,3.0,6.0,Control,0
4471620,951377770_92533688846,503123515_71860968234_959057,2017-04-09 10:12:49,2017-04-09 10:21:24,515.0,Test,15.0,47.5,2.0,41178.69,0.0,3.0,Test,1
4473025,595876210_37991942722,296781497_34647044971_544072,2017-06-08 10:08:48,2017-06-08 10:10:46,118.0,Test,12.0,78.0,2.0,475304.4,6.0,9.0,Test,1
4473948,79277630_44576864642,254938064_93910014600_756846,2017-04-12 15:06:38,2017-04-12 14:41:30,-1508.0,Control,4.0,53.5,2.0,30955.97,0.0,3.0,Control,0
4474326,493193963_42355085044,2938832_76014309778_247564,2017-04-06 05:50:05,2017-04-06 05:44:25,-340.0,Test,37.0,66.5,3.0,375929.92,5.0,8.0,Test,0
4474393,339641294_67568908472,420336227_59569120412_513339,2017-05-21 11:31:25,2017-05-21 11:33:23,118.0,Control,7.0,24.0,2.0,36377.95,0.0,4.0,Control,0
4476320,318611585_76212660104,193792748_53485736616_805440,2017-05-14 10:56:35,2017-05-14 11:07:01,626.0,Test,4.0,55.0,2.0,585793.89,6.0,9.0,Test,0
4476742,850317345_11380225113,314860023_41005035751_204554,2017-05-21 13:32:29,2017-05-21 14:07:37,2108.0,Control,6.0,47.0,2.0,65989.39,0.0,3.0,Control,0
4477456,522659018_99946474095,603397034_47486013935_896696,2017-04-12 19:00:50,2017-04-12 19:07:31,401.0,Control,7.0,47.5,2.0,38123.46,4.0,7.0,Control,0
4477529,140192076_21287200224,80775442_34863612521_612973,2017-04-09 14:15:57,2017-04-09 14:55:24,2367.0,Test,11.0,69.5,2.0,424752.89,6.0,9.0,Test,0
4477654,15646169_64250154409,597045235_72686584383_673432,2017-05-10 16:19:11,2017-05-10 16:26:56,465.0,Test,33.0,62.0,2.0,117397.05,3.0,6.0,Test,0
4477890,799886545_83672826882,492225585_86335594998_441636,2017-04-23 15:17:38,2017-04-23 15:19:41,123.0,Test,9.0,43.5,2.0,30640.42,0.0,3.0,Test,1
4477919,19369909_90595545339,355328133_91544177052_837066,2017-04-10 08:36:05,2017-04-10 08:34:24,-101.0,Test,12.0,44.5,2.0,40664.44,1.0,4.0,Test,1
4478331,860635244_84397721075,204085093_46774950812_722711,2017-04-06 14:23:12,2017-04-06 14:19:08,-244.0,Control,25.0,91.5,2.0,49521.77,3.0,6.0,Control,0
4481852,891132024_36437381255,552661375_94695002140_208240,2017-03-29 14:14:24,2017-03-29 14:16:07,103.0,Test,11.0,29.5,2.0,78970.32,1.0,4.0,Test,1
4485249,47878247_21988143894,373273896_35864101866_289421,2017-04-23 18:07:42,2017-04-23 18:23:15,933.0,Control,4.0,57.5,2.0,68283.6,2.0,5.0,Control,1
4486410,87161691_85172573893,848591867_66152559727_505691,2017-03-29 11:19:03,2017-03-29 11:22:15,192.0,Test,4.0,44.5,2.0,36552.72,0.0,3.0,Test,0
4488610,738430688_86871546998,578815417_23940138718_326615,2017-04-13 16:29:40,2017-04-13 16:34:23,283.0,Test,3.0,62.5,2.0,2542218.4699999997,3.0,6.0,Test,0
4490407,65953375_54761632107,277112040_29794377881_339242,2017-04-08 12:37:28,2017-04-08 12:30:47,-401.0,Test,7.0,57.5,2.0,362119.92,3.0,6.0,Test,0
4493114,121035632_31497534193,543299852_979284217_140957,2017-06-06 20:27:43,2017-06-06 20:34:12,389.0,Control,11.0,44.0,2.0,71648.11,2.0,5.0,Control,0
4493573,402038204_52743212921,809964737_47579600141_456163,2017-04-19 19:21:33,2017-04-19 19:31:35,602.0,Test,7.0,39.5,2.0,52130.53999999999,2.0,5.0,Test,0
4494418,691489696_91253605056,876352377_61317741804_349714,2017-05-13 21:32:24,2017-05-13 21:36:25,241.0,Test,6.0,35.0,3.0,101095.51,5.0,8.0,Test,0
4494555,421577_70475593218,176589685_72931104552_55132,2017-04-19 11:17:04,2017-04-19 11:23:11,367.0,Test,4.0,65.5,3.0,279359.26,4.0,7.0,Test,0
4496283,999209154_36179844229,477642618_46268007277_568545,2017-05-04 16:55:12,2017-05-04 17:09:18,846.0,Test,13.0,77.0,2.0,194793.15999999997,1.0,4.0,Test,0
4496335,631947729_45921088125,224053450_3996775247_124322,2017-03-31 14:26:33,2017-03-31 14:34:55,502.0,Control,4.0,61.5,4.0,634087.1900000001,5.0,8.0,Control,0
4497754,907079711_89035515548,595513146_52325387567_199902,2017-05-04 10:25:12,2017-05-04 10:33:06,474.0,Control,6.0,66.0,2.0,28689.039999999997,0.0,3.0,Control,0
4498691,179292177_4841252796,407671031_15431177445_187608,2017-03-29 11:15:25,2017-03-29 11:16:54,89.0,Test,6.0,67.5,2.0,56390.1,1.0,4.0,Test,0
4498809,693720941_44050626227,779751469_26976452117_860098,2017-04-09 10:03:36,2017-04-09 10:19:43,967.0,Test,12.0,67.5,2.0,37767.75,2.0,5.0,Test,1
4499048,258579991_43582024058,440102275_13705385521_630671,2017-03-31 11:26:58,2017-03-31 11:36:37,579.0,Test,21.0,65.5,2.0,61039.23,3.0,6.0,Test,1
4499306,173227467_79138408822,140269463_43128264556_485390,2017-04-19 11:22:01,2017-04-19 11:25:49,228.0,Test,7.0,32.5,2.0,40582.11,0.0,3.0,Test,0
4499901,865816748_64738209265,560781240_16025111330_704344,2017-05-21 20:50:05,2017-05-21 20:52:02,117.0,Test,23.0,47.0,2.0,257377.58,2.0,5.0,Test,1
4500109,147252146_96264543658,778261498_30826828013_158000,2017-04-09 18:03:23,2017-04-09 18:01:47,-96.0,Test,7.0,49.5,3.0,268352.75,4.0,7.0,Test,0
4500339,391286570_46188497932,494654107_98807951118_45192,2017-05-09 17:57:28,2017-05-09 18:01:43,255.0,Control,8.0,67.0,3.0,535413.4500000001,2.0,5.0,Control,1
4500691,571786928_12959011730,821324847_82722890232_832477,2017-04-06 15:08:24,2017-04-06 15:10:23,119.0,Test,35.0,62.5,4.0,1293404.49,6.0,9.0,Test,0
4501679,955131018_44494348600,449597799_87248231917_482130,2017-04-12 20:56:28,2017-04-12 21:00:01,213.0,Control,5.0,23.5,3.0,48051.46,6.0,9.0,Control,1
4502426,114786435_8379400758,816197728_86722057862_753290,2017-04-14 11:47:18,2017-04-14 11:54:00,402.0,Control,5.0,41.5,3.0,40768.58,4.0,7.0,Control,0
4503048,256909180_87701131663,778299447_50580017425_956245,2017-04-23 07:40:35,2017-04-23 07:47:47,432.0,Test,13.0,30.5,2.0,66446.84,6.0,9.0,Test,1
4503213,960918279_73054708111,71787933_63353197748_470054,2017-03-29 17:45:17,2017-03-29 17:52:55,458.0,Test,26.0,69.5,3.0,1546643.8299999998,3.0,6.0,Test,1
4503254,500105197_77194499004,671068128_57427823871_780681,2017-06-04 15:01:46,2017-06-04 15:04:33,167.0,Control,8.0,60.0,2.0,122955.95,4.0,7.0,Control,0
4504578,99064862_77917981481,487509081_63634095876_942810,2017-04-28 18:44:12,2017-04-28 18:47:34,202.0,Test,13.0,38.5,3.0,49172.899999999994,2.0,5.0,Test,0
4505692,916825495_23335457276,539305301_56615178047_326093,2017-04-19 11:03:01,2017-04-19 11:05:24,143.0,Test,7.0,30.5,2.0,36060.31,6.0,9.0,Test,0
4506445,590593468_23257438100,742570855_31114844516_327816,2017-03-30 09:35:17,2017-03-30 09:39:09,232.0,Test,5.0,25.5,2.0,45130.64,2.0,5.0,Test,0
4508854,924758768_30671118629,339727944_84424819692_291550,2017-05-19 16:12:55,2017-05-19 16:17:02,247.0,Test,6.0,30.0,2.0,31432.8,1.0,4.0,Test,0
4514930,964873604_96640868224,58033734_18816209498_748607,2017-04-12 18:21:10,2017-04-12 18:24:07,177.0,Test,11.0,62.5,3.0,152415.63,4.0,7.0,Test,0
4515143,547027394_64114755711,930093506_40609615407_911408,2017-03-29 21:55:33,2017-03-29 22:01:08,335.0,Control,7.0,27.5,3.0,84485.08,0.0,3.0,Control,0
4517591,92593261_37355492447,583176595_76363829636_381567,2017-06-14 10:45:46,2017-06-14 10:46:48,62.0,Control,27.0,28.0,2.0,31837.44,2.0,5.0,Control,0
4518751,835969192_231503814,924602512_31744683836_570270,2017-03-29 11:31:05,2017-03-29 11:33:10,125.0,Test,9.0,33.5,2.0,44906.22,3.0,6.0,Test,1
4519203,655274116_15508287384,916774021_99357774645_69224,2017-04-05 16:55:14,2017-04-05 16:56:42,88.0,Test,16.0,61.5,2.0,259931.4,3.0,6.0,Test,0
4519869,314935230_91642470737,886955653_2730434327_875381,2017-04-16 17:22:55,2017-04-16 17:34:32,697.0,Test,5.0,54.5,2.0,89965.17,1.0,4.0,Test,1
4522046,525356613_71444502588,453763118_47756998288_885386,2017-04-10 22:36:05,2017-04-10 22:38:05,120.0,Test,5.0,52.5,2.0,57994.65,0.0,3.0,Test,0
4523387,141548677_52387333651,93921638_16042514048_868411,2017-03-29 11:04:30,2017-03-29 11:06:13,103.0,Control,6.0,22.5,2.0,24353.67,5.0,8.0,Control,0
4524806,560735795_58723663719,379643935_33721305274_179781,2017-04-12 21:48:27,2017-04-12 21:52:54,267.0,Test,9.0,35.5,2.0,71248.23999999999,0.0,3.0,Test,0
4524845,757250397_17826693278,963653445_18991855022_734575,2017-04-12 12:35:32,2017-04-12 12:39:14,222.0,Test,24.0,35.5,2.0,24089.91,0.0,3.0,Test,0
4525231,616249141_67325995156,110982041_11873823877_469150,2017-04-14 10:53:23,2017-04-14 10:55:49,146.0,Test,7.0,47.5,2.0,41137.6,4.0,7.0,Test,0
4525754,633645078_78140697632,882507518_38931280304_665663,2017-04-09 17:37:18,2017-04-09 17:48:42,684.0,Test,22.0,47.5,3.0,164728.89,3.0,6.0,Test,1
4526665,212472764_4726251602,634846701_72392079932_262474,2017-04-12 11:16:56,2017-04-12 11:20:52,236.0,Test,12.0,36.5,2.0,41026.78,1.0,4.0,Test,0
4526970,911657725_69426462070,807300315_77595654707_628028,2017-04-12 15:54:14,2017-04-12 16:11:28,1034.0,Test,12.0,66.5,2.0,29462.6,2.0,6.0,Test,1
4528485,824870170_42750227642,150585309_48331463173_908534,2017-03-29 19:00:31,2017-03-29 19:02:48,137.0,Control,15.0,34.5,2.0,44935.23,2.0,5.0,Control,1
4530313,413891781_5172015689,859411167_53038947131_581884,2017-06-12 01:14:26,2017-06-12 01:16:41,135.0,Test,16.0,35.0,4.0,76612.78,2.0,5.0,Test,1
4535115,49353056_88725644454,919723038_87953006443_769840,2017-06-05 18:31:43,2017-06-05 18:44:15,752.0,Control,23.0,62.0,2.0,77303.81,1.0,6.0,Control,1
4536163,556115615_34251926126,336661489_42741612310_441900,2017-04-13 11:17:17,2017-04-13 11:38:33,1276.0,Control,17.0,47.5,3.0,513564.43,3.0,7.0,Control,1
4538037,82842540_26628107547,32646264_20001554660_223179,2017-04-04 15:12:15,2017-04-04 15:29:06,1011.0,Test,16.0,62.5,3.0,221442.52999999997,4.0,7.0,Test,0
4538401,93306162_14595567876,981005401_83512424361_358636,2017-06-04 21:08:08,2017-06-04 23:01:50,6822.0,Test,19.0,54.0,2.0,113059.61,4.0,7.0,Test,1
4539094,639651315_50083170066,76575158_19776331435_659846,2017-03-26 18:11:04,2017-03-26 18:09:59,-65.0,Test,10.0,31.5,3.0,103602.86,6.0,9.0,Test,1
4541045,294037908_78667802716,122780351_41721070143_415217,2017-04-10 14:22:09,2017-04-10 14:27:21,312.0,Test,34.0,76.5,3.0,320056.18,5.0,8.0,Test,0
4541268,290395742_70980346897,902434145_9169647906_745224,2017-03-29 14:27:16,2017-03-29 14:29:31,135.0,Control,4.0,21.5,2.0,40898.91,4.0,7.0,Control,0
4543597,974303139_94211265428,16395442_5562112522_249915,2017-04-12 13:27:16,2017-04-12 13:45:07,1071.0,Test,13.0,30.5,3.0,85695.69,2.0,5.0,Test,1
4543944,904595501_98799951547,112254779_47535940518_581091,2017-04-12 12:37:03,2017-04-12 12:41:23,260.0,Test,7.0,25.5,4.0,151050.41,6.0,9.0,Test,0
4544492,910992489_70637419157,390187924_45599261463_978693,2017-04-05 17:34:26,2017-04-05 17:45:01,635.0,Test,28.0,63.5,2.0,151492.97,3.0,6.0,Test,1
4544713,614356285_73163636097,417725360_35833885427_431087,2017-03-22 22:11:57,2017-03-22 23:23:22,4285.0,Test,14.0,39.5,2.0,35354.32,1.0,4.0,Test,0
